周玉轩	60.5	84.5	145.0
周靜丹	22	75.0	97.0
周小枫	60.5	95.6	156.1
周郗媛	20.5	71.9	92.4
周元露	20	86.3	106.3
周可馨	60.5	81.1	141.6
周采萍	21	77.2	98.2
周水綠	20	74.2	94.2
周陆婵	75	81.7	156.7
周瑛婷	70.5	71.9	142.4
周英豪	20.5	73.8	94.3
周怡林	65	86.2	151.2
周谷蕊	21.5	81.9	103.4
周红玉	22	71.3	93.3
周怡淋	62	76.4	138.4
周瑾瑶	60	81.7	141.7
周瑾燕	70	78.7	148.7
周铃娜	75	83.3	158.3
周如冰	60	66.0	126.0
周瑶翰	20	75.5	95.5
周祥美	63	64.2	127.2
周千旋	92	77.8	169.8
周斐斐	20	81.9	101.9
周癡巧	22.5	93.9	116.4
周怡铃	97	74.9	171.9
周嫦芳	60	85.8	145.8
周之冬	63	76.0	139.0
周玲闵	22	77.2	99.2
周星儿	97	86.2	183.2
周懷雪	22	78.3	100.3
周慧雅	23	79.1	102.1
周红颖	22.5	83.8	106.3
周燕艳	91	82.6	173.6
周丹雪	20.5	83.2	103.7
周從曼	22	78.3	100.3
周思楠	62	74.9	136.9
周星朵	62.5	86.3	148.8
周树燕	60	78.7	138.7
周清媛	20	81.9	101.9
周梅红	23	64.2	87.2
周瑞娜	75	85.8	160.8
周咣莉	22	74.9	96.9
周睿丽	75	80.6	155.6
周咣丽	25	75.3	100.3
周国政	23	70.3	93.3
周睿利	75	76.4	151.4
周卫婷	73	79.1	152.1
周莀璐	25	87.7	112.7
周春竹	62.5	86.3	148.8
周隅晖	64	78.0	142.0
周金雪	64	75.6	139.6
周语冰	23	62.9	85.9
周婷宇	73	64.1	137.1
周研悦	65	68.6	133.6
周白梅	20.5	90.1	110.6
周昶悦	100	68.6	168.6
周婷羽	73	64.1	137.1
周婷玉	23	77.5	100.5
周娓娜	75	70.8	145.8
周茹钰	60.5	73.3	133.8
周怀绿	22	67.7	89.7
周美顺	62	76.4	138.4
周白梦	23	74.7	97.7
周沛雯	24	70.1	94.1
周金艳	96	79.4	175.4
周浙河	23	64.2	87.2
周念楓	24	89.8	113.8
周乐芸	20.5	75.7	96.2
周金燕	96	90.9	186.9
周淑雅	20	81.9	101.9
周明茹	24	70.1	94.1
周榴嘉	23	69.7	92.7
周蕾函	25	81.9	106.9
周爾珊	25	83.1	108.1
周琼玉	22.5	74.4	96.9
周香萱	22	87.1	109.1
周琳溪	23	81.2	104.2
周娜杰	22	77.2	99.2
周含烟	24	69.6	93.6
周娅琳	60	81.4	141.4
周冷雁	24	76.1	100.1
周智敏	20	77.4	97.4
周芷淮	22	77.2	99.2
周栗烨	22	88.9	110.9
周正花	60.5	84.5	145.0
周茹彤	23	64.3	87.3
周琳霞	23	74.4	97.4
周智美	20	70.4	90.4
周娜锦	77.5	77.7	155.2
周志丽	61.5	74.0	135.5
周安娅	91	78.1	169.1
周安娴	88	69.1	157.1
周婉丽	73	74.1	147.1
周江燕	61	86.9	147.9
周泉美	25	72.8	97.8
周海丽	23	74.1	97.1
周锦诗	95	82.2	177.2
周山雁	60.5	90.1	150.6
周琼英	22	71.6	93.6
周芸燕	62.5	77.7	140.2
周冷雪	24	73.3	97.3
周尔雅	20.5	71.9	92.4
周玥玥	93	72.8	165.8
周冬桃	20.5	84.5	105.0
周知睿	76	76.2	152.2
周江雪	24	73.3	97.3
周笑雯	62	77.2	139.2
周聽芙	25	83.1	108.1
周宜楠	21	76.7	97.7
周亚萍	61	76.2	137.2
周惠莹	23	76.7	99.7
周彩萱	60.5	65.9	126.4
周芷卉	22.5	88.1	110.6
周霞飞	21.5	72.5	94.0
周一瑾	73	78.9	151.9
周桂瑾	22.5	77.7	100.2
周一璇	73	65.7	138.7
周孤兰	21	82.3	103.3
周苑梅	20	69.5	89.5
周伟丽	73	74.1	147.1
周颖欣	20	90.2	110.2
周筱妍	23	64.4	87.4
周旺莹	61	87.1	148.1
周冬卉	23	81.5	104.5
周闳丽	20	75.5	95.5
周翠萍	63	69.7	132.7
周桊芳	20	69.9	89.9
周访旋	60	69.5	129.5
周颖秀	60	86.5	146.5
周婧娴	60.5	65.9	126.4
周佐蓉	61	86.9	147.9
周醉卉	23	62.1	85.1
周以旋	95.5	90.1	185.6
周以轩	88.5	84.5	173.0
周以欣	60	84.4	144.4
周云露	20	72.2	92.2
周扬阳	73	74.4	147.4
周姝燕	97.5	83.8	181.3
周北嘉	23	74.7	97.7
周南蕾	25	75.3	100.3
周希莹	21	76.2	97.2
周春琳	62	74.9	136.9
周驰颖	23	78.8	101.8
周覓旋	22	78.3	100.3
周于敏	60	77.8	137.8
周汝琳	24	69.6	93.6
周仙媛	78	86.5	164.5
周以丹	73	80.3	153.3
周穴文	23	80.3	103.3
周希颖	21	86.9	107.9
周华婉	60.5	79.3	139.8
周悠婉	88	69.5	157.5
周沈思	64	86.6	150.6
周红景	22	76.4	98.4
周敬芳	20	83.3	103.3
周幼柏	60	75.0	135.0
周米兰	23	75.2	98.2
周春玲	80	75.0	155.0
周琮艳	98	85.7	183.7
周噱文	23	68.2	91.2
周水珍	20	71.7	91.7
周盈秀	62.5	92.3	154.8
周幼安	88	78.2	166.2
周语海	20.5	79.3	99.8
周纯怡	100	76.3	176.3
周易春	79	86.6	165.6
周甫文	21	78.5	99.5
周又珍	70	67.9	137.9
周媚怡	60	70.4	130.4
周尔阳	70	81.6	151.6
周召玲	60.5	84.5	145.0
周之双	75	76.5	151.5
周思艳	97	82.3	179.3
周婉慧	60.5	65.9	126.4
周渐红	20	84.1	104.1
周芯琳	22	84.4	106.4
周思雅	62	76.4	138.4
周炎婷	64	70.1	134.1
周思烟	77	74.9	151.9
周映天	62	80.8	142.8
周代梅	20.5	90.1	110.6
周可嫣	63	74.7	137.7
周宗梅	64	75.6	139.6
周宛曼	64	75.6	139.6
周宏莹	21	76.2	97.2
周思雁	62	76.4	138.4
周思燕	97.5	83.8	181.3
周文漪	23	70.5	93.5
周宏英	24	73.3	97.3
周葛菲	23	76.7	99.7
周显娜	60	89.1	149.1
周天真	75	71.7	146.7
周巧绿	23	74.7	97.7
周纤纤	92.5	79.7	172.2
周听蓉	23	70.6	93.6
周幻青	60	74.6	134.6
周彭丹	20.5	82.2	102.7
周濮萍	21	65.5	86.5
周書柔	25	81.1	106.1
周巧曼	20.5	90.1	110.6
周幻巧	23	76.0	99.0
周会雯	20.5	81.3	101.8
周咏倩	99	73.7	172.7
周如桃	60.5	82.6	143.1
周问蕊	63	78.7	141.7
周宪芸	20.5	73.8	94.3
周祺琳	20.5	72.9	93.4
周雁香	20	70.4	90.4
周怡苒	65	68.6	133.6
周妤琳	24	69.6	93.6
周怡茜	62	76.4	138.4
周骊霞	22.5	78.5	101.0
周平秋	60	75.0	135.0
周怡莛	62	74.9	136.9
周如天	78	73.7	151.7
周孤柏	24	86.6	110.6
周怡茗	62	76.4	138.4
周会娟	20	83.3	103.3
周抒怀	64	75.2	139.2
周采白	21	74.0	95.0
周采柏	21.5	90.3	111.8
周亦娜	70.5	82.6	153.1
周小璐	78	70.9	148.9
周亦凝	60	67.9	127.9
周小瑜	95	88.5	183.5
周怡馨	100	82.5	182.5
周倩平	62.5	88.1	150.6
周靈凝	22.5	93.3	115.8
周向珊	60.5	82.6	143.1
周向山	63	71.9	134.9
周晨希	63	64.1	127.1
周韵茹	62	78.0	140.0
周芮佳	25	74.6	99.6
周琳瑜	63	81.2	144.2
周凡梅	20	77.8	97.8
周訪竹	22.5	81.6	104.1
周乐菱	23	76.7	99.7
周紫萍	60.5	73.8	134.3
周宵月	62	73.3	135.3
周向蓮	20.5	70.8	91.3
周如蘭	20.5	70.8	91.3
周惠心	60.5	82.2	142.7
周胤雅	20	77.9	97.9
周碧凡	23	80.1	103.1
周月娥	20	71.7	91.7
周念白	21	84.7	105.7
周诗茵	60.5	81.3	141.8
周凡梦	23	88.5	111.5
周伊宁	73	60.7	133.7
周念柏	24	86.6	110.6
周沁嫣	61	76.2	137.2
周雅歌	20.5	65.9	86.4
周山波	60	80.9	140.9
周沁媛	24	70.1	94.1
周伊娜	70.5	82.6	153.1
周蓉娜	20.5	73.8	94.3
周含海	24	73.3	97.3
周乐怡	70	84.1	154.1
周紫雲	20	72.2	92.2
周映容	75	75.0	150.0
周心宜	60	74.6	134.6
周八雪	20	75.1	95.1
周恩霈	62.5	85.8	148.3
周语风	20	81.3	101.3
周金莹	61	87.1	148.1
周科秀	62.5	92.3	154.8
周彗妍	23	64.1	87.1
周晓蓉	20	78.7	98.7
周茹旭	23	64.1	87.1
周迦利	23	70.6	93.6
周彩红	63	64.2	127.2
周锦凡	63	73.8	136.8
周金玉	61	84.7	145.7
周访枫	20	81.4	101.4
周霞赩	24	85.6	109.6
周访风	23	64.2	87.2
周守真	92.5	82.6	175.1
周晋婵	77.5	85.8	163.3
周锦帆	60	75.5	135.5
周相颖	22.5	83.8	106.3
周国琴	20	81.4	101.4
周雅莉	20.5	73.3	93.8
周语山	63	80.1	143.1
周雅丽	20	75.5	95.5
周素妍	65	88.4	153.4
周凡絲	20	94.1	114.1
周林晨	64	75.6	139.6
周桂霞	25	87.6	112.6
周欣媛	24	70.1	94.1
周绮玉	23	68.9	91.9
周冬藍	20.5	91.1	111.6
周佩莹	21	87.1	108.1
周漪霞	20	72.8	92.8
周倩华	62	88.9	150.9
周俏娜	25	75.0	100.0
周妙颜	21.5	81.9	103.4
周憐菡	22	72.5	94.5
周优扬	74	78.0	152.0
周季南	24	86.6	110.6
周诺瑶	60	81.7	141.7
周欣娅	64	75.6	139.6
周海雙	20	72.2	92.2
周蓓红	20.5	81.1	101.6
周天曼	20.5	83.2	103.7
周奕娜	25	75.0	100.0
周欣婧	24	75.6	99.6
周倩慧	62.5	85.8	148.3
周正思	92	75.0	167.0
周今雨	20	74.6	94.6
周欣彤	21.5	90.4	111.9
周佩玉	21	84.7	105.7
周翠柏	60	81.3	141.3
周改丽	21.5	74.0	95.5
周春晖	62	74.9	136.9
周生文	63	80.3	143.3
周孤萍	21	76.2	97.2
周一雯	60	77.1	137.1
周雅萱	23	76.7	99.7
周念菡	21	76.2	97.2
周素洁	62.5	77.7	140.2
周进媛	63	79.1	142.1
周红雪	25	68.6	93.6
周雅菡	20.5	65.9	86.4
周飞风	25	72.8	97.8
周悦静	95	76.5	171.5
周佳玉	21	84.7	105.7
周云飞	20	70.4	90.4
周红艳	62	82.3	144.3
周襦悦	94	71.6	165.6
周佁然	79	76.1	155.1
周朝旭	63	64.1	127.1
周嫣娴	91	77.5	168.5
周绾嫣	73	69.7	142.7
周曹文	62	73.3	135.3
周瑞萍	63	69.7	132.7
周文倩	60	71.7	131.7
周清瑜	60.5	65.9	126.4
周蝶舞	23	76.7	99.7
周思嘉	62	83.1	145.1
周煜文	23	82.1	105.1
周怡梦	62	83.1	145.1
周俊慧	22	87.1	109.1
周思佳	65	86.2	151.2
周桂枫	22	84.4	106.4
周芹芹	25	70.8	95.8
周涵容	60	69.9	129.9
周艳红	60	88.5	148.5
周怡铭	97	83.1	180.1
周新洁	63	78.8	141.8
周怡敏	65	68.6	133.6
周弯弯	60	78.5	138.5
周涵润	23	66.5	89.5
周倩汶	65	74.6	139.6
周灏文	23	75.7	98.7
周洁雅	23	75.1	98.1
周漾漾	23	72.1	95.1
周亦寒	63	65.1	128.1
周小霜	63	70.9	133.9
周焯妍	23	70.6	93.6
周寒香	20	70.4	90.4
周古韵	60	90.6	150.6
周利美	21.5	90.3	111.8
周雪旋	60	69.5	129.5
周竹茹	23	65.1	88.1
周桂帆	22.5	94.1	116.6
周卓婷	64	70.1	134.1
周心桐	60	71.7	131.7
周利明	21.5	84.4	105.9
周梦寒	20.5	71.9	92.4
周曼安	63	77.5	140.5
周绿真	75	85.8	160.8
周乐枫	23	68.6	91.6
周綺波	25	81.1	106.1
周冰蓉	20	67.9	87.9
周星妍	62.5	92.3	154.8
周暮芸	20.5	75.7	96.2
周劲芳	25	75.0	100.0
周大萍	23	88.5	111.5
周怡婷	72	76.4	148.4
周傲云	60.5	81.3	141.8
周彦茹	22	76.4	98.4
周妍娴	61	76.2	137.2
周清心	60.5	82.2	142.7
周婧文	20.5	76.2	96.7
周利娟	24	87.1	111.1
周友丹	73	84.8	157.8
周寸涵	60.5	90.1	150.6
周妍婷	24	76.1	100.1
周若华	20.5	73.8	94.3
周清一	60	75.1	135.1
周莅粟	63	75.1	138.1
周久玲	20	87.5	107.5
周巧天	23	80.3	103.3
周新薇	60	79.8	139.8
周代灵	63	83.1	146.1
周寒楓	20	67.9	87.9
周婵莹	63	72.1	135.1
周望舒	60	77.9	137.9
周玲丽	65	84.8	149.8
周娅清	60	77.9	137.9
周冷玉	21	74.0	95.0
周惠洁	23	66.5	89.5
周韶仪	63	77.5	140.5
周丫丫	88.5	83.9	172.4
周香玉	22	71.3	93.3
周剑琴	63	68.6	131.6
周玮莹	63	77.5	140.5
周迥韵	60	75.5	135.5
周语心	63	67.2	130.2
周巧楓	20.5	91.1	111.6
周智琳	20.5	73.3	93.8
周嵩琳	60.5	72.9	133.4
周东冉	21	84.7	105.7
周問菱	22	72.5	94.5
周香莹	22	87.1	109.1
周凝萱	20	81.7	101.7
周花琪	22	84.4	106.4
周菁妍	20	76.4	96.4
周丹夢	20	74.2	94.2
周問柳	25	81.1	106.1
周督美	20	76.5	96.5
周凝安	60	75.5	135.5
周晨新	92	81.4	173.4
周家欣	25	74.6	99.6
周晨星	95	64.2	159.2
周素莉	62	84.4	146.4
周海文	20.5	76.2	96.7
周骅琳	20.5	75.0	95.5
周嘉宝	20	74.9	94.9
周代夢	20.5	91.1	111.6
周乐巧	23	62.1	85.1
周向松	20	82.6	102.6
周忻欢	24	79.0	103.0
周又蓝	60	68.9	128.9
周山柏	60	80.9	140.9
周雅静	63	66.5	129.5
周迎蕾	63	74.1	137.1
周采青	76.5	84.4	160.9
周采晴	64	76.1	140.1
周凡彤	20	85.3	105.3
周紫南	78	64.2	142.2
周经文	23	82.1	105.1
周荃馨	60	72.2	132.2
周佳梅	24	75.6	99.6
周冷雲	24	90.1	114.1
周忆寒	64	83.1	147.1
周韵诗	97	74.7	171.7
周巧春	60	75.0	135.0
周芮静	77.5	77.7	155.2
周梓云	20	77.9	97.9
周雪絲	20	72.2	92.2
周梓悦	60	69.5	129.5
周湘霞	23	74.4	97.4
周雅娟	20	69.9	89.9
周盼桃	25	75.0	100.0
周婷聪	78	79.2	157.2
周春琴	62	74.9	136.9
周增芳	60.5	75.7	136.2
周清涵	20	81.9	101.9
周华弦	20	75.1	95.1
周南曼	25	68.6	93.6
周冷雙	24	90.1	114.1
周慧娟	20.5	75.7	96.2
周涵涵	20	81.9	101.9
周媛洋	20	69.9	89.9
周庄静	95	78.8	173.8
周佳恩	64	73.7	137.7
周韦曲	62.5	86.3	148.8
周向藍	20.5	70.8	91.3
周又筠	60.5	75.7	136.2
周诗翠	95	81.2	176.2
周琇莹	63	76.7	139.7
周南露	25	82.5	107.5
周舒怀	60	72.2	132.2
周驰雪	20	86.9	106.9
周贝晨	64	73.3	137.3
周媛雪	20	77.4	97.4
周程瑶	63	76.7	139.7
周静曼	63	84.7	147.7
周展芬	25	70.8	95.8
周路敏	20	86.9	106.9
周恨桃	25	70.8	95.8
周欣畅	21	76.2	97.2
周水荷	23	81.6	104.6
周芳倩	65	70.8	135.8
周蔺河	20	77.7	97.7
周慕辰	60	69.5	129.5
周秀慧	61	76.2	137.2
周孝悦	64	73.3	137.3
周平心	63	80.3	143.3
周媛西	78	64.1	142.1
周芯颖	22.5	77.7	100.2
周荇怡	60	70.4	130.4
周恨天	22	73.3	95.3
周寒冬	23	77.5	100.5
周琛帛	60	77.6	137.6
周布衣	60	78.2	138.2
周季略	24	75.6	99.6
周季伦	24	73.7	97.7
周幻珊	60	71.7	131.7
周雅萍	20.5	65.9	86.4
周友清	60.5	89.7	150.2
周友晴	70.5	89.7	160.2
周佳文	21	74.2	95.2
周栏芳	20	76.8	96.8
周秀华	61	77.2	138.2
周友巧	63	76.0	139.0
周今瑶	23	70.5	93.5
周炜歆	75.5	72.9	148.4
周优悠	92	74.3	166.3
周纯美	65	76.3	141.3
周寄桃	20	70.9	90.9
周全洁	20	67.9	87.9
周平灵	23	83.1	106.1
周夜真	99	73.7	172.7
周宁婷	60.5	71.9	132.4
周柯文	22	80.8	102.8
周采波	21.5	90.3	111.8
周冷安	61	84.7	145.7
周伟琴	60	81.4	141.4
周向冬	20	70.2	90.2
周醉倚	20.5	75.7	96.2
周醉易	20	80.2	100.2
周倩茹	62	77.2	139.2
周婕宁	20.5	73.8	94.3
周书雪	62	77.7	139.7
周小花	60	87.5	147.5
周新筠	60.5	72.9	133.4
周沛波	24	86.6	110.6
周悦张	75	69.5	144.5
周哲美	25	76.3	101.3
周郑洁	22.5	79.9	102.4
周姝澄	62.5	83.8	146.3
周寻芳	20	69.9	89.9
周冷白	21	74.0	95.0
周亦煙	20.5	70.8	91.3
周孤冬	21	84.7	105.7
周平良	20	73.9	93.9
周清婉	60	77.4	137.4
周天籁	20.5	72.4	92.9
周书瑶	77.5	85.8	163.3
周千花	60	87.5	147.5
周倩然	94	77.2	171.2
周洽瑛	62	88.9	150.9
周妍溯	21	77.2	98.2
周綺柏	25	81.1	106.1
周乐丹	63	68.2	131.2
周淇玉	23	77.5	100.5
周河灵	22	82.3	104.3
周冰萍	23	60.7	83.7
周芮澜	22	82.7	104.7
周雨兰	21	82.3	103.3
周瑶瑶	63	72.1	135.1
周寒雪	20	77.4	97.4
周学琪	23	82.2	105.2
周谷涛	21.5	81.9	103.4
周怡娟	65	75.0	140.0
周宏胜	64	76.1	140.1
周哲思	80	76.3	156.3
周方怡	60	80.5	140.5
周方雅	20.5	89.7	110.2
周淇莹	23	76.7	99.7
周书翠	94	88.9	182.9
周寒雁	20	81.9	101.9
周妤婧	24	73.3	97.3
周芮丽	65	84.8	149.8
周冠琳	22	74.9	96.9
周利鹏	21.5	74.0	95.5
周思涵	62	76.4	138.4
周芊诺	22.5	83.8	106.3
周寒烟	20.5	73.3	93.8
周岚霏	63	66.5	129.5
周令美	20	75.0	95.0
周南春	80	72.8	152.8
周江蓉	21	86.9	107.9
周粒丽	63	74.1	137.1
周皓雪	20	77.4	97.4
周语蝶	23	77.5	100.5
周诗筠	60.5	72.9	133.4
周菁冉	23	68.9	91.9
周建萍	22	83.1	105.1
周玉华	23	74.7	97.7
周振文	20.5	76.2	96.7
周芷露	25	79.7	104.7
周兰梦	23	92.2	115.2
周冷蓉	21	86.9	107.9
周金莪	61	76.7	137.7
周美霞	22.5	76.1	98.6
周柄蓉	22.5	83.8	106.3
周琼诗	62	72.4	134.4
周美溪	22	83.1	105.1
周美汐	22.5	92.3	114.8
周淑贞	20	70.4	90.4
周淑哲	20	69.9	89.9
周丹梅	20.5	83.2	103.7
周玄清	23	86.5	109.5
周熠文	23	68.2	91.2
周茂才	60.5	76.2	136.7
周书玉	62.5	88.1	150.6
周采夢	24	90.1	114.1
周莹洁	20	75.5	95.5
周迎安	91	77.5	168.5
周琳英	20	86.9	106.9
周海桃	20	70.9	90.9
周玲凤	22	88.9	110.9
周青蓉	61	90.9	151.9
周军霞	22.5	76.1	98.6
周婉娜	70	70.9	140.9
周玲芬	25	70.8	95.8
周玺文	22	79.6	101.6
周惜文	60.5	82.2	142.7
周迎菡	60.5	73.8	134.3
周从蓉	23	76.5	99.5
周秋露	65	82.5	147.5
周茹冰	23	64.1	87.1
周倍瑶	22.5	85.8	108.3
周凝冬	20	76.4	96.4
周蕾倩	65	80.1	145.1
周沁琳	21	76.7	97.7
周晶辉	23	76.7	99.7
周恺玲	60	85.8	145.8
周翠容	95	85.8	180.8
周嘉怡	60	81.3	141.3
周娅诺	73	76.5	149.5
周娴洁	60	75.5	135.5
周骊美	25	79.6	104.6
周仲舒	78	65.1	143.1
周凝梦	23	78.1	101.1
周瑜然	92.5	71.9	164.4
周怡宇	90.5	86.3	176.8
周念旋	79	75.6	154.6
周欣欣	21.5	90.4	111.9
周白风	20	75.0	95.0
周裕莹	63	71.2	134.2
周霞辉	21	78.0	99.0
周佳雪	24	75.6	99.6
周裕颖	63	78.8	141.8
周华翼	60	78.3	138.3
周宜明	21.5	90.4	111.9
周欣秀	61.5	84.7	146.2
周燕群	63	82.2	145.2
周洁莹	20	81.7	101.7
周云洁	23	66.5	89.5
周冬可	23	81.5	104.5
周云淡	20	81.9	101.9
周紫薇	63	74.1	137.1
周佳瑶	21	87.1	108.1
周秀筠	64	69.6	133.6
周燕蓉	60	78.7	138.7
周白凡	23	88.7	111.7
周法蓉	22.5	83.8	106.3
周爱英	60	86.9	146.9
周寒珊	60	69.9	129.9
周佳艳	61	79.4	140.4
周欣笑	64	73.7	137.7
周瑾萱	20	81.7	101.7
周坤榆	61	76.7	137.7
周幻夏	20	71.7	91.7
周洁玉	20	76.4	96.4
周纯娅	97	77.7	174.7
周秀蕙	61.5	81.9	143.4
周纯婵	94.5	85.8	180.3
周幼翠	98	74.7	172.7
周施瑶	77	87.1	164.1
周菡悦	60.5	79.3	139.8
周恨瑶	22.5	85.8	108.3
周怡静	97.5	83.8	181.3
周荷洁	23	78.8	101.8
周依婷	74	70.1	144.1
周峻妍	65	88.4	153.4
周沐卉	21	84.7	105.7
周桂月	22	73.3	95.3
周水瑶	23	70.5	93.5
周卿月	20.5	76.2	96.7
周米娜	20.5	82.6	103.1
周卿云	20	77.9	97.9
周一嘉	60.5	77.7	138.2
周运丽	70.5	80.6	151.1
周映蓉	22.5	83.8	106.3
周成娥	64	87.1	151.1
周秦峰	25	70.8	95.8
周逸雅	63	79.1	142.1
周微熹	23	78.8	101.8
周桃雨	25	74.6	99.6
周菊霞	20	81.6	101.6
周初柔	93.5	90.3	183.8
周宏达	21	86.9	107.9
周可怡	60	75.0	135.0
周幻梅	20.5	83.2	103.7
周初蕊	61.5	81.9	143.4
周靖琪	60.5	72.9	133.4
周姮娥	25	83.1	108.1
周久琴	20.5	95.6	116.1
周忆然	99	83.1	182.1
周旦娅	70.5	90.1	160.6
周溶芬	20	85.8	105.8
周荣霞	20	81.6	101.6
周悦来	78	70.3	148.3
周琪悦	60	86.9	146.9
周光雪	23	78.1	101.1
周如妍	60	76.7	136.7
周寄瑶	20.5	65.9	86.4
周思萱	62	87.1	149.1
周代芹	20.5	84.5	105.0
周玲莉	22	84.4	106.4
周玲利	65	88.4	153.4
周悦谰	75.5	73.2	148.7
周代巧	23	81.5	104.5
周婧蕾	23	74.1	97.1
周尧文	20.5	82.2	102.7
周葭文	23	68.2	91.2
周初然	96	76.1	172.1
周清逸	63	76.7	139.7
周二琴	20.5	75.7	96.2
周茜萍	20.5	65.9	86.4
周寻巧	23	77.5	100.5
周玲琅	62	77.2	139.2
周代秋	75	75.0	150.0
周寻芹	20	69.9	89.9
周如容	95.5	82.6	178.1
周丽媛	62	78.0	140.0
周书莹	62.5	85.8	148.3
周绣文	61	62.2	123.2
周妍诺	21	86.9	107.9
周香波	25	72.8	97.8
周青雙	24	89.8	113.8
周静逸	95	81.7	176.7
周可邡	20.5	90.1	110.6
周倩淑	62	77.2	139.2
周惠芸	20	69.9	89.9
周瑾媛	63	75.1	138.1
周曼冬	20.5	82.0	102.5
周亦蓉	60	67.9	127.9
周芷風	25	83.8	108.8
周洁静	60	78.7	138.7
周书语	62	88.9	150.9
周群芳	20	83.3	103.3
周小谷	63	83.9	146.9
周军花	25	75.0	100.0
周玉环	60	86.6	146.6
周惜筠	60.5	73.3	133.8
周柯然	62	76.4	138.4
周怡丞	97.5	86.3	183.8
周丽娅	75	75.1	150.1
周丽姝	80	71.8	151.8
周古香	20	75.0	95.0
周和雅	24	70.1	94.1
周惠茜	20	81.9	101.9
周沛白	21	84.7	105.7
周雨珂	24	73.7	97.7
周迎曼	60	69.5	129.5
周清怡	60	70.4	130.4
周恬悦	77	77.7	154.7
周雨柏	24	86.6	110.6
周琳炫	20	76.5	96.5
周周雪	64	75.6	139.6
周师瑶	77.5	85.8	163.3
周巧娥	20.5	84.5	105.0
周淑然	60	81.9	141.9
周芃芃	25	72.8	97.8
周巧儿	60	84.4	144.4
周幻丝	60.5	89.7	150.2
周采柳	21.5	90.3	111.8
周楚薇	20	79.8	99.8
周莹妃	20	70.5	90.5
周宜然	64	70.1	134.1
周安青	95	67.1	162.1
周迎露	60	75.0	135.0
周瑜仪	63	77.5	140.5
周盼亦	62.5	86.3	148.8
周伊莉	63	66.2	129.2
周术芳	20	70.9	90.9
周晴芳	20	69.9	89.9
周凡夏	20	87.5	107.5
周寅绍	95	69.5	164.5
周盼易	25	86.2	111.2
周子薇	20	82.9	102.9
周又绿	70.5	82.2	152.7
周雨岸	21.5	90.4	111.9
周雨安	61	75.4	136.4
周梓舟	63	77.5	140.5
周钧婷	75	81.9	156.9
周诗文	63	82.1	145.1
周子蕙	20	83.9	103.9
周采莲	21	91.1	112.1
周安芹	60.5	82.6	143.1
周艾真	99	73.7	172.7
周蓉蓉	20	78.7	98.7
周真洁	62.5	77.7	140.2
周茹愿	20.5	65.9	86.4
周花艳	62	78.9	140.9
周南冬	62	71.3	133.3
周轩怡	93	76.3	169.3
周苇玲	20.5	75.7	96.2
周芷兰	22	84.2	106.2
周周瑶	76	87.1	163.1
周白山	63	88.7	151.7
周芸莉	22	84.4	106.4
周梨花	20	70.9	90.9
周乐姗	75	80.2	155.2
周安攸	88	76.7	164.7
周访卉	20.5	82.0	102.5
周茂祖	60	70.9	130.9
周聽白	22.5	93.9	116.4
周侑文	61	74.2	135.2
周茹云	20	81.9	101.9
周骏英	64	74.3	138.3
周芷蕾	25	84.8	109.8
周舒颖	63	66.5	129.5
周雅宁	20.5	65.9	86.4
周念念	61.5	90.4	151.9
周芮安	72.5	94.1	166.6
周秀杰	64	76.1	140.1
周意文	63	82.1	145.1
周舒英	60	77.4	137.4
周秀洁	61	86.9	147.9
周妙菡	21	77.2	98.2
周佩霞	21.5	82.4	103.9
周憐雪	22	78.3	100.3
周军红	25	72.8	97.8
周季坤	61.5	90.4	151.9
周欣暄	61	76.7	137.7
周倩可	62.5	88.1	150.6
周舒玉	63	77.5	140.5
周紫寒	60	77.9	137.9
周杭英	24	75.6	99.6
周布欣	20	84.4	104.4
周敏娜	20	70.9	90.9
周善和　善静	0	69.9	69.9
周晔晔	60	78.7	138.7
周开莹	23	76.7	99.7
周夏槐	22	88.9	110.9
周呈瑶	61	76.2	137.2
周孤容	64	73.7	137.7
周欣仪	21	87.1	108.1
周华月	23	67.2	90.2
周陶宜	20	90.2	110.2
周夜風	24	89.8	113.8
周锐莹	63	72.1	135.1
周翠芙	60	85.8	145.8
周霞光	21	85.5	106.5
周瑛华	63	69.7	132.7
周运虹	60.5	81.1	141.6
周希茹	24	76.1	100.1
周绾怡	70	81.3	151.3
周覓珊	25	83.1	108.1
周慕诗	63	68.6	131.6
周悦和	63	70.3	133.3
周幼南	70	75.0	145.0
周红豆	22.5	92.3	114.8
周晓巧	20	76.4	96.4
周阿莉	60.5	72.9	133.4
周水桃	20	71.7	91.7
周悦洪	60	70.9	130.9
周希蓉	21	86.9	107.9
周刖颖	60	67.9	127.9
周谷槐	21	77.2	98.2
周碧之	23	67.2	90.2
周小香	60	80.9	140.9
周千蓉	63	76.8	139.8
周奎文	62	80.8	142.8
周麒玉	22	83.5	105.5
周初蝶	76	76.2	152.2
周瑞红	60	81.3	141.3
周小夏	75	87.5	162.5
周善颖	63	66.5	129.5
周慕梅	20.5	67.4	87.9
周雨曼	24	75.6	99.6
周睿禾	63	68.9	131.9
周小霞	63	70.9	133.9
周望雅	20	77.9	97.9
周桂华	22	88.9	110.9
周桂花	25	70.8	95.8
周宏娜	24	87.1	111.1
周小溪	63	88.5	151.5
周本怡	60	75.0	135.0
